"airport","lag","date","obs","pop_hclr","pop_hclr_noscale","pop_idr","y","hypo","eval"
"Zurich",1,2014-06-01,0,0.10016828438129,0.156992957159735,0.0707100000000001,0,"HCLR/IDR",0.867992983188536
"London",1,2014-06-02,0.2,0.703351102709662,0.661134550922014,0.36538,1,"HCLR/IDR",0.630277545036218
"Brussels",1,2014-06-02,0,0.132415003832506,0.169882819484242,4.000000000004e-05,0,"HCLR/IDR",0.00355721542471759
"Frankfurt",1,2014-06-02,0.1,0.586975465203645,0.560515393830262,0.33333,1,"HCLR/IDR",0.000309519464451082
"Zurich",1,2014-06-02,0.2,0.541229963467781,0.52581262736758,0.56962,1,"HCLR/IDR",0.856901317656358
"London",1,2014-06-03,0,0.653156534424872,0.590310712989725,0.34936,0,"HCLR/IDR",0.534297942107453
"Brussels",1,2014-06-03,0,0.19979786867259,0.206792263245171,0.03488,0,"HCLR/IDR",0.00339105640596316
"Frankfurt",1,2014-06-03,0,0.411160159859561,0.382170229469686,0.10979,0,"HCLR/IDR",0.000277985729768953
"Zurich",1,2014-06-03,0,0.518725858020896,0.509147218866277,0.60714,0,"HCLR/IDR",0.900236883173694
"London",1,2014-06-04,4,0.890991674717648,0.843620320933627,0.81818,1,"HCLR/IDR",0.545678638540262
"Brussels",1,2014-06-04,5.7,0.913912580159173,0.960735862822439,0.97674,1,"HCLR/IDR",0.00333471307595183
"Frankfurt",1,2014-06-04,0.3,0.714034023813979,0.730624376199137,0.63291,1,"HCLR/IDR",0.000286357020840822
"Zurich",1,2014-06-04,0,0.330215884340079,0.302413111444251,0.52956,0,"HCLR/IDR",0.978930590356356
"London",1,2014-06-05,6,0.99458240365941,0.995286854199159,1,1,"HCLR/IDR",0.544937564471357
"Brussels",1,2014-06-05,10,0.996098051717226,0.999456798170832,1,1,"HCLR/IDR",0.00333145374759643
"Frankfurt",1,2014-06-05,2.4,0.868692773936538,0.882509449756769,0.9292,1,"HCLR/IDR",0.000281538416181508
"Zurich",1,2014-06-05,5.3,0.85989126935414,0.859431726350554,0.85294,1,"HCLR/IDR",0.980917012000544
"London",1,2014-06-06,0,0.380845254801217,0.36600952961068,0.19548,0,"HCLR/IDR",0.509461592579025
"Brussels",1,2014-06-06,0,0.656728999343328,0.609749218532025,0.58621,0,"HCLR/IDR",0.00317629400192514
"Frankfurt",1,2014-06-06,0,0.375797769875378,0.354741522123808,0.16216,0,"HCLR/IDR",0.00026096881903583
"Zurich",1,2014-06-06,0,0.160334074541565,0.20008898482059,0.08696,0,"HCLR/IDR",0.960384794669564
"London",1,2014-06-07,0,0.579404727281648,0.561853145864804,0.82575,0,"HCLR/IDR",0.614954113676044
"Brussels",1,2014-06-07,0,0.0828557155174212,0.150410917184611,0.00926000000000005,0,"HCLR/IDR",0.00311503199781236
"Frankfurt",1,2014-06-07,0,0.0772052935813722,0.130121057023246,0.00636000000000003,0,"HCLR/IDR",0.000256145171108182
"Zurich",1,2014-06-07,0,0.102742597636427,0.16063534127665,0.0707100000000001,0,"HCLR/IDR",0.951963546016508
"London",1,2014-06-08,4,0.934691362064533,0.981267091924839,0.97541,1,"HCLR/IDR",0.60839946312215
"Brussels",1,2014-06-08,0.5,0.756411899571976,0.906433480647926,0.97674,1,"HCLR/IDR",0.00291703172933618
"Frankfurt",1,2014-06-08,0,0.0740085313596054,0.126462794508671,0.00636000000000003,0,"HCLR/IDR",0.000251631845263249
"Zurich",1,2014-06-08,0,0.0969470067766548,0.155026551620184,0.0707100000000001,0,"HCLR/IDR",0.945148044197161
"London",1,2014-06-09,0,0.534286485235508,0.513312967851395,0.16531,0,"HCLR/IDR",0.522085833170667
"Brussels",1,2014-06-09,0.8,0.92630929728317,0.972049172820362,0.98182,1,"HCLR/IDR",0.00287460104044803
"Frankfurt",1,2014-06-09,0,0.361201877934557,0.327652989777662,0.17912,0,"HCLR/IDR",0.000235937426664703
"Zurich",1,2014-06-09,0,0.393847280298813,0.360974780989326,0.15789,0,"HCLR/IDR",0.868154222926074
"London",1,2014-06-10,1,0.809982673054967,0.88489080760676,0.57445,1,"HCLR/IDR",0.566496902861571
"Brussels",1,2014-06-10,34,0.83521640821343,0.998531023331667,1,1,"HCLR/IDR",0.00274554621010801
"Frankfurt",1,2014-06-10,12,0.320369613584985,0.278503266085851,0.11513,1,"HCLR/IDR",0.000291533005591031
"Zurich",1,2014-06-10,0,0.703460228717546,0.691555940684114,0.27282,0,"HCLR/IDR",0.685554382808384
"London",1,2014-06-11,0,0.161526695649795,0.206075533928884,0.11111,0,"HCLR/IDR",0.558229706879639
"Brussels",1,2014-06-11,5,0.765326823151033,0.989872814918565,0.99359,1,"HCLR/IDR",0.00256739477854054
"Frankfurt",1,2014-06-11,0,0.744417440825354,0.852032912538365,0.83333,0,"HCLR/IDR",0.000322226656875989
"Zurich",1,2014-06-11,0,0.38767981212895,0.341762768246744,0.52721,0,"HCLR/IDR",0.729630796843695
"London",1,2014-06-12,0,0.192361277221404,0.227001171524814,0.125,0,"HCLR/IDR",0.547055868571601
"Brussels",1,2014-06-12,0,0.172537894006722,0.173227149438819,4.000000000004e-05,0,"HCLR/IDR",0.00244622129844264
"Frankfurt",1,2014-06-12,1,0.462144540572495,0.426432491982965,0.19166,1,"HCLR/IDR",0.000388880621353656
"Zurich",1,2014-06-12,0,0.468511597965917,0.433551131438135,0.34483,0,"HCLR/IDR",0.691607258340918
"London",1,2014-06-13,0,0.101363136756703,0.170586040900581,0.0638300000000001,0,"HCLR/IDR",0.541460532315784
"Brussels",1,2014-06-13,0,0.082616620545866,0.148861388685462,0.00926000000000005,0,"HCLR/IDR",0.00239919956769575
"Frankfurt",1,2014-06-13,0,0.203132246019555,0.223085309617299,0.04938,0,"HCLR/IDR",0.000371772842248935
"Zurich",1,2014-06-13,0.3,0.88349536741901,0.975770023149436,1,1,"HCLR/IDR",0.670217386372778
"London",1,2014-06-14,6,0.894785927453293,0.972484175680098,0.96,1,"HCLR/IDR",0.531941685446996
"Brussels",1,2014-06-14,0,0.166673020674526,0.190327815600954,0.0232599999999999,0,"HCLR/IDR",0.00230415433977482
"Frankfurt",1,2014-06-14,0,0.10631194921907,0.15251776472356,0.0303,0,"HCLR/IDR",0.00036419010112472
"Zurich",1,2014-06-14,0,0.881981891200968,0.901368617199358,0.7456,0,"HCLR/IDR",0.547498441577032
"London",1,2014-06-15,3,0.664707843501742,0.597244774154698,0.36538,1,"HCLR/IDR",0.609228762747245
"Brussels",1,2014-06-15,0,0.451713419327859,0.433695358004621,0.18983,0,"HCLR/IDR",0.00208205676752088
"Frankfurt",1,2014-06-15,0,0.182617213013028,0.204902717797877,0.04938,0,"HCLR/IDR",0.000350467364249546
"Zurich",1,2014-06-15,0,0.460128103943268,0.430670097237896,0.29167,0,"HCLR/IDR",0.5105530765398
"London",1,2014-06-16,0,0.420706409430875,0.394761010035269,0.2406,0,"HCLR/IDR",0.568246268413432
"Brussels",1,2014-06-16,0,0.377354918767421,0.368707693883901,0.14444,0,"HCLR/IDR",0.00191802604910665
"Frankfurt",1,2014-06-16,0,0.270186089316499,0.284382066270984,0.11396,0,"HCLR/IDR",0.000333525193491483
"Zurich",1,2014-06-16,0,0.12423284729261,0.169077443870615,0.0707100000000001,0,"HCLR/IDR",0.502983716669553
"London",1,2014-06-17,0,0.381404309033882,0.372648028773405,0.19549,0,"HCLR/IDR",0.531128465771014
"Brussels",1,2014-06-17,0,0.521065318015224,0.487942832768882,0.29167,0,"HCLR/IDR",0.00173273198529235
"Frankfurt",1,2014-06-17,0,0.358217389929231,0.35092762493392,0.13809,0,"HCLR/IDR",0.000309112614142747
"Zurich",1,2014-06-17,0,0.170377238830183,0.18405093995141,0.08696,0,"HCLR/IDR",0.490945382645318
"London",1,2014-06-18,0,0.321375426499801,0.337587343953939,0.19548,0,"HCLR/IDR",0.508586278745166
"Brussels",1,2014-06-18,0,0.616843916926351,0.579349661174757,0.45161,0,"HCLR/IDR",0.00157905945200835
"Frankfurt",1,2014-06-18,0,0.427922380039865,0.41046548016223,0.2829,0,"HCLR/IDR",0.000291726240725595
"Zurich",1,2014-06-18,0,0.490063897578723,0.468114266779264,0.275,0,"HCLR/IDR",0.448196358107544
"London",1,2014-06-19,0.2,0.559926990343105,0.511763068272437,0.34485,1,"HCLR/IDR",0.569034990046295
"Frankfurt",1,2014-06-19,0,0.191817448024581,0.221558856278713,0.04938,0,"HCLR/IDR",0.000279913447639728
"Zurich",1,2014-06-19,0.3,0.405533779450631,0.377386859646087,0.275,1,"HCLR/IDR",0.491180825834491
"Brussels",1,2014-06-19,NA,NA,NA,NA,NA,"HCLR/IDR",0.00157905945200835
"London",1,2014-06-20,0,0.593917865381441,0.540637936471823,0.32432,0,"HCLR/IDR",0.498127248993811
"Frankfurt",1,2014-06-20,0,0.390756172589093,0.368123764882836,0.13333,0,"HCLR/IDR",0.000255502453534294
"Zurich",1,2014-06-20,0,0.590847744074914,0.566668185516502,0.36054,0,"HCLR/IDR",0.437241561205642
"Brussels",1,2014-06-20,NA,NA,NA,NA,NA,"HCLR/IDR",0.00157905945200835
"London",1,2014-06-21,0,0.444811277334549,0.414828062460922,0.32432,0,"HCLR/IDR",0.473746099566098
"Frankfurt",1,2014-06-21,0,0.565337518227375,0.519417577709288,0.42857,0,"HCLR/IDR",0.00023813603985763
"Zurich",1,2014-06-21,0,0.545679986537403,0.515030131651047,0.53481,0,"HCLR/IDR",0.434657135906128
"Brussels",1,2014-06-21,NA,NA,NA,NA,NA,"HCLR/IDR",0.00157905945200835
"London",1,2014-06-22,0,0.130246705353095,0.186595934604448,0.0638300000000001,0,"HCLR/IDR",0.46503458474143
"Frankfurt",1,2014-06-22,0,0.189836432229529,0.219796806602823,0.04938,0,"HCLR/IDR",0.000228638069989015
"Zurich",1,2014-06-22,0,0.0885648881944399,0.147018781457084,0.04,0,"HCLR/IDR",0.429017326362363
"Brussels",1,2014-06-22,NA,NA,NA,NA,NA,"HCLR/IDR",0.00157905945200835
"London",1,2014-06-23,0,0.158461120815766,0.204616725270532,0.11111,0,"HCLR/IDR",0.458672026571463
"Frankfurt",1,2014-06-23,0,0.244818178793904,0.270455954265536,0.09993,0,"HCLR/IDR",0.000218631449504066
"Zurich",1,2014-06-23,0,0.182340631773259,0.196251923420498,0.08333,0,"HCLR/IDR",0.416771302826406
"Brussels",1,2014-06-23,NA,NA,NA,NA,NA,"HCLR/IDR",0.00157905945200835
"London",1,2014-06-24,0,0.34074013735362,0.329301944616101,0.19548,0,"HCLR/IDR",0.435913562925304
"Brussels",1,2014-06-24,0,0.0808110569939218,0.149434025684193,0.00926000000000005,0,"HCLR/IDR",0.00154948155245843
"Frankfurt",1,2014-06-24,0,0.0766750649382634,0.130453956552764,0.00636000000000003,0,"HCLR/IDR",0.000214621703606202
"Zurich",1,2014-06-24,22.8,0.98089580823967,0.998606284850857,1,1,"HCLR/IDR",0.414761586097167
"London",1,2014-06-25,0,0.758289155869306,0.69935756236598,0.65714,0,"HCLR/IDR",0.398200179368307
"Brussels",1,2014-06-25,0,0.671153786351264,0.629032754347334,0.68829,0,"HCLR/IDR",0.00157020748279986
"Frankfurt",1,2014-06-25,0,0.597737826222524,0.574938826085692,0.71554,0,"HCLR/IDR",0.000233030096541558
"Zurich",1,2014-06-25,0.7,0.639072822077488,0.61043145569614,0.5625,1,"HCLR/IDR",0.427977374833918
"London",1,2014-06-26,0,0.109314398120874,0.17126667772378,0.0638300000000001,0,"HCLR/IDR",0.393243056465008
"Brussels",1,2014-06-26,0,0.151338249984423,0.19465927098307,0.0232599999999999,0,"HCLR/IDR",0.00151512113632634
"Frankfurt",1,2014-06-26,0.1,0.252028573819902,0.269358587207985,0.16216,1,"HCLR/IDR",0.000258310951394896
"Zurich",1,2014-06-26,0,0.936533090835758,0.914264310887692,0.76757,0,"HCLR/IDR",0.305785527234093
"London",1,2014-06-27,1,0.793167444994587,0.817278157931599,0.89207,1,"HCLR/IDR",0.381703809239626
"Brussels",1,2014-06-27,0,0.292678305120366,0.266520079067242,0.03488,0,"HCLR/IDR",0.00139834706217092
"Frankfurt",1,2014-06-27,0,0.218637976667963,0.226677066195944,0.04938,0,"HCLR/IDR",0.000245689230038873
"Zurich",1,2014-06-27,0,0.111641516599195,0.164779499631272,0.0707100000000001,0,"HCLR/IDR",0.302342544309155
"London",1,2014-06-28,0,0.781770252714631,0.789121898491039,0.72032,0,"HCLR/IDR",0.358149544970052
"Brussels",1,2014-06-28,8,0.921539109385653,0.972879796295322,0.98182,1,"HCLR/IDR",0.00137620368263735
"Frankfurt",1,2014-06-28,7,0.559211449781545,0.529010887977967,0.20801,1,"HCLR/IDR",0.000301922286224889
"Zurich",1,2014-06-28,0,0.245995877196517,0.238591346959197,0.15789,0,"HCLR/IDR",0.293997854321262
"London",1,2014-06-29,14,0.994764286281515,0.99699126048477,0.98,1,"HCLR/IDR",0.359488393978581
"Brussels",1,2014-06-29,7,0.990668708293836,0.998476340079253,0.99359,1,"HCLR/IDR",0.00137519063620664
"Frankfurt",1,2014-06-29,11,0.980066327341727,0.989565442394465,1,1,"HCLR/IDR",0.000300402534098725
"Zurich",1,2014-06-29,19.1,0.990571733447955,0.99536223926562,1,1,"HCLR/IDR",0.293301599549406
"London",1,2014-06-30,0,0.904930595337569,0.887381268117464,0.81818,0,"HCLR/IDR",0.303173793872072
"Brussels",1,2014-06-30,5,0.993454572359737,0.999117587191938,1,1,"HCLR/IDR",0.00137293294472832
"Frankfurt",1,2014-06-30,2,0.96150457428635,0.980357431584631,0.98551,1,"HCLR/IDR",0.000298550649985546
"Zurich",1,2014-06-30,13,0.977389010892565,0.983923318578735,0.96552,1,"HCLR/IDR",0.294197472660381
"London",1,2014-07-01,0.6,0.828772113887166,0.850070568873435,0.72509,1,"HCLR/IDR",0.313288494379575
"Brussels",1,2014-07-01,0,0.581618045049457,0.558817870313716,0.39247,0,"HCLR/IDR",0.00124636868098901
"Frankfurt",1,2014-07-01,0,0.601843267379778,0.554857511415776,0.71554,0,"HCLR/IDR",0.000323413967717815
"Zurich",1,2014-07-01,0,0.459134186625521,0.442848374117628,0.3,0,"HCLR/IDR",0.275332872227971
"London",1,2014-07-02,0,0.312753427005213,0.310468224527443,0.19549,0,"HCLR/IDR",0.300975063637152
"Brussels",1,2014-07-02,0,0.0821871826770156,0.147573501820096,0.00926000000000005,0,"HCLR/IDR",0.00122255635689286
"Frankfurt",1,2014-07-02,0,0.439443287173667,0.414701306936795,0.26316,0,"HCLR/IDR",0.000301442092506657
"Zurich",1,2014-07-02,0.2,0.723988508236681,0.754590583052645,0.84869,1,"HCLR/IDR",0.264416966746181
"London",1,2014-07-03,0,0.142477202511749,0.19575512113277,0.0638300000000001,0,"HCLR/IDR",0.294376707772088
"Brussels",1,2014-07-03,0,0.0813742256453259,0.148958756169326,0.00926000000000005,0,"HCLR/IDR",0.00119946918675259
"Frankfurt",1,2014-07-03,0,0.0887852950483368,0.135666204059313,0.00636000000000003,0,"HCLR/IDR",0.000294920216231721
"Zurich",1,2014-07-03,11,0.880255502707886,0.892813283366949,0.85294,1,"HCLR/IDR",0.266500598500326
"London",1,2014-07-04,0,0.151969166725373,0.212972268107732,0.13514,0,"HCLR/IDR",0.292930580967354
"Brussels",1,2014-07-04,0,0.159461359058569,0.165385485534346,0.00926000000000005,0,"HCLR/IDR",0.00115027899308919
"Frankfurt",1,2014-07-04,0,0.0768340190567538,0.130719470993734,0.00636000000000003,0,"HCLR/IDR",0.000289498641709945
"Zurich",1,2014-07-04,0,0.0978957188006971,0.156001782531976,0.0707100000000001,0,"HCLR/IDR",0.264522594526681
"London",1,2014-07-05,3,0.966435980512205,0.968699467668144,0.95082,1,"HCLR/IDR",0.294123535452908
"Brussels",1,2014-07-05,0,0.784767240936521,0.874252582349519,0.73957,0,"HCLR/IDR",0.00109562952158417
"Frankfurt",1,2014-07-05,0,0.618651029329833,0.617697786304191,0.79817,0,"HCLR/IDR",0.000334056573994831
"Zurich",1,2014-07-05,4,0.818537838494039,0.917413162035688,0.92157,1,"HCLR/IDR",0.256691374507341
"London",1,2014-07-06,0.8,0.865417521970861,0.838341517673912,0.78351,1,"HCLR/IDR",0.301428565425803
"Brussels",1,2014-07-06,10,0.95077615890582,0.973254199200147,0.97674,1,"HCLR/IDR",0.00108825040035993
"Frankfurt",1,2014-07-06,0.7,0.722434787914446,0.708541350130317,0.5,1,"HCLR/IDR",0.000364449116780175
"Zurich",1,2014-07-06,0.9,0.652726102755766,0.624164281883069,0.47869,1,"HCLR/IDR",0.276433698450525
"London",1,2014-07-07,1.6,0.674081998586278,0.643110103411828,0.5786,1,"HCLR/IDR",0.312916318059884
"Brussels",1,2014-07-07,8,0.977505344764018,0.995942687426745,0.99359,1,"HCLR/IDR",0.001083810195946
"Frankfurt",1,2014-07-07,5,0.885689758620946,0.931558733258154,0.9292,1,"HCLR/IDR",0.000360080457756627
"Zurich",1,2014-07-07,6,0.973052480870486,0.995443109906698,1,1,"HCLR/IDR",0.274545962962174
"London",1,2014-07-08,0,0.503679099532747,0.460551326424842,0.34485,0,"HCLR/IDR",0.291335131333243
"Brussels",1,2014-07-08,4,0.833420113263944,0.950131588306079,0.97674,1,"HCLR/IDR",0.00104090472217377
"Frankfurt",1,2014-07-08,12,0.991566443959738,0.999885355734893,1,1,"HCLR/IDR",0.000359318053185918
"Zurich",1,2014-07-08,5,0.989125979762154,0.998789485807903,1,1,"HCLR/IDR",0.273795528251692
"London",1,2014-07-09,8,0.90931189479784,0.954510161521239,0.78351,1,"HCLR/IDR",0.302160402336509
"Brussels",1,2014-07-09,11,0.987055012061444,0.998680260424292,0.99359,1,"HCLR/IDR",0.00103918752909698
"Frankfurt",1,2014-07-09,18,0.990672224206793,0.999907374300606,1,1,"HCLR/IDR",0.000358476217398536
"Zurich",1,2014-07-09,2.2,0.994885491641908,0.99686389796416,1,1,"HCLR/IDR",0.273444548327401
"London",1,2014-07-10,0,0.321573053238251,0.298767865298308,0.12313,0,"HCLR/IDR",0.282883815658898
"Brussels",1,2014-07-10,31,0.999745749770592,0.999986501024208,1,1,"HCLR/IDR",0.00103912146728194
"Frankfurt",1,2014-07-10,13,0.9990867617063,0.999867636035537,1,1,"HCLR/IDR",0.000358394336457853
"Zurich",1,2014-07-10,7,0.984703195430491,0.994247892935592,1,1,"HCLR/IDR",0.272390781742555
"London",1,2014-07-11,0,0.700509703459762,0.867023333243256,0.82575,0,"HCLR/IDR",0.320276088617617
"Brussels",1,2014-07-11,3.2,0.903199229629654,0.962645465260747,0.97674,1,"HCLR/IDR",0.00101879692912458
"Frankfurt",1,2014-07-11,6,0.756807337205712,0.807831748673061,0.83333,1,"HCLR/IDR",0.000349770776619827
"Zurich",1,2014-07-11,4,0.979717116648392,0.994562710339799,1,1,"HCLR/IDR",0.27099541307961
"London",1,2014-07-12,0.4,0.719514494700769,0.7691675279976,0.81818,1,"HCLR/IDR",0.310000899941446
"Brussels",1,2014-07-12,0.3,0.737690638153348,0.687171423268092,0.63889,1,"HCLR/IDR",0.00105535773201412
"Frankfurt",1,2014-07-12,2,0.852508850653309,0.894822873400301,0.9292,1,"HCLR/IDR",0.000342243081267967
"Zurich",1,2014-07-12,21,0.99302816001351,0.997008615796451,1,1,"HCLR/IDR",0.270521426636525
"London",1,2014-07-13,2,0.950411994190144,0.978960524671974,0.95082,1,"HCLR/IDR",0.309967636728797
"Brussels",1,2014-07-13,0.2,0.82751166745403,0.857701551104341,0.79584,1,"HCLR/IDR",0.00106565277153129
"Frankfurt",1,2014-07-13,4,0.942765601965262,0.980119596500042,0.95735,1,"HCLR/IDR",0.000340929632413412
"Zurich",1,2014-07-13,5,0.990878335640135,0.994736874292634,1,1,"HCLR/IDR",0.269901698747644
"London",1,2014-07-14,0,0.829917733964215,0.764623900698551,0.80084,0,"HCLR/IDR",0.297762700691704
"Brussels",1,2014-07-14,4,0.936757448596629,0.977216442488597,0.97674,1,"HCLR/IDR",0.00105451935801481
"Frankfurt",1,2014-07-14,7,0.986881575105816,0.99514448509702,0.98551,1,"HCLR/IDR",0.000341048171399928
"Zurich",1,2014-07-14,2.1,0.968275353485588,0.981603619225277,1,1,"HCLR/IDR",0.267726562029287
"London",1,2014-07-15,0,0.322482477995215,0.337849424344262,0.18108,0,"HCLR/IDR",0.283694494330523
"Brussels",1,2014-07-15,0,0.400996898534036,0.386488470777353,0.14539,0,"HCLR/IDR",0.000961804720855021
"Frankfurt",1,2014-07-15,0,0.342203779254734,0.335512766067232,0.16216,0,"HCLR/IDR",0.000320520585602306
"Zurich",1,2014-07-15,0,0.836922228329092,0.841313639412241,0.85294,0,"HCLR/IDR",0.274640236100198
"London",1,2014-07-16,0,0.653431355515477,0.575685214674569,0.36538,0,"HCLR/IDR",0.242051847881472
"Brussels",1,2014-07-16,0,0.683328380639672,0.647340160854171,0.58621,0,"HCLR/IDR",0.000897866442302596
"Frankfurt",1,2014-07-16,0,0.384467245802747,0.380052728559533,0.16216,0,"HCLR/IDR",0.000296007242964447
"Zurich",1,2014-07-16,0,0.204695629898439,0.216629509264396,0.14098,0,"HCLR/IDR",0.269351407634984
"London",1,2014-07-17,0,0.497337234496172,0.453973763602964,0.34485,0,"HCLR/IDR",0.226112389452685
"Brussels",1,2014-07-17,0,0.276011918925054,0.300714966423913,0.13636,0,"HCLR/IDR",0.000858377101851692
"Frankfurt",1,2014-07-17,0,0.562298391841099,0.523487733049719,0.43168,0,"HCLR/IDR",0.000276790960860879
"Zurich",1,2014-07-17,0,0.263691914688711,0.241817282385764,0.21333,0,"HCLR/IDR",0.264897944796802
"London",1,2014-07-18,7,0.681181704935409,0.643863710729001,0.50004,1,"HCLR/IDR",0.243449686744695
"Brussels",1,2014-07-18,0,0.387449201987684,0.352920441178552,0.14634,0,"HCLR/IDR",0.00078779972705929
"Frankfurt",1,2014-07-18,0,0.134581508880548,0.157910590408815,0.0303,0,"HCLR/IDR",0.00026892656976495
"Zurich",1,2014-07-18,0,0.104167490053351,0.159285711019562,0.0707100000000001,0,"HCLR/IDR",0.262469937826067
"London",1,2014-07-19,1,0.88854512720814,0.99728979994493,0.98,1,"HCLR/IDR",0.237491933889745
"Brussels",1,2014-07-19,0,0.0832201534783009,0.152293417864083,0.00926000000000005,0,"HCLR/IDR",0.000772527071094606
"Frankfurt",1,2014-07-19,0,0.0802332988322308,0.134769315729692,0.00636000000000003,0,"HCLR/IDR",0.000263735176623061
"Zurich",1,2014-07-19,0,0.0994485210311936,0.159226107435464,0.0707100000000001,0,"HCLR/IDR",0.260408830917363
"London",1,2014-07-20,0.6,0.960183700707624,0.996281887054092,1,1,"HCLR/IDR",0.235079902324574
"Brussels",1,2014-07-20,2,0.893586554757705,0.988441907083994,0.97407,1,"HCLR/IDR",0.000755881708737633
"Frankfurt",1,2014-07-20,0,0.0894252913355612,0.130978349828601,0.00636000000000003,0,"HCLR/IDR",0.000257982873801864
"Zurich",1,2014-07-20,0,0.233312537895367,0.210348835911994,0.0851499999999999,0,"HCLR/IDR",0.248936343937861
"London",1,2014-07-21,0,0.514167397242393,0.484271905836833,0.32432,0,"HCLR/IDR",0.215868183272039
"Brussels",1,2014-07-21,0,0.96615073813685,0.998109014196424,0.99359,0,"HCLR/IDR",0.00101347257334563
"Frankfurt",1,2014-07-21,4.4,0.917342261359412,0.999403423512314,1,1,"HCLR/IDR",0.000252421978028007
"Zurich",1,2014-07-21,11.1,0.986875291377583,0.999924262382906,1,1,"HCLR/IDR",0.248114144126455
"London",1,2014-07-22,0,0.542879526805026,0.494243224179488,0.32883,0,"HCLR/IDR",0.195391859320283
"Brussels",1,2014-07-22,3,0.933345162175496,0.990548939310475,0.95455,1,"HCLR/IDR",0.00100778091154471
"Frankfurt",1,2014-07-22,3.6,0.942527046885799,0.994267939566209,0.99276,1,"HCLR/IDR",0.000249146003694464
"Zurich",1,2014-07-22,17,0.984927964007417,0.999219799086451,1,1,"HCLR/IDR",0.247172148905885
"London",1,2014-07-23,0,0.193611663239561,0.215212048814212,0.13514,0,"HCLR/IDR",0.191973789501864
"Brussels",1,2014-07-23,0.2,0.262134943885838,0.289252476970323,0.03488,1,"HCLR/IDR",0.00139332244609851
"Frankfurt",1,2014-07-23,0,0.418063304973495,0.385883109525318,0.43168,0,"HCLR/IDR",0.000250620694154449
"Zurich",1,2014-07-23,18,0.99883780127969,0.998962044148701,1,1,"HCLR/IDR",0.247100291360723
"London",1,2014-07-24,0,0.723071551520506,0.650553544715307,0.57858,0,"HCLR/IDR",0.172113653235513
"Brussels",1,2014-07-24,0,0.660737502667175,0.71307483580462,0.66667,0,"HCLR/IDR",0.00139946723787661
"Frankfurt",1,2014-07-24,0.1,0.20835407627821,0.220761739952016,0.03689,1,"HCLR/IDR",0.00033823228190723
"Zurich",1,2014-07-24,0,0.229162298662221,0.246500097192195,0.1547,0,"HCLR/IDR",0.241407813646852
"London",1,2014-07-25,0,0.107494171474173,0.174058553002049,0.0638300000000001,0,"HCLR/IDR",0.17005883303428
"Brussels",1,2014-07-25,0,0.139109791177712,0.169525734063322,0.0232599999999999,0,"HCLR/IDR",0.0013553539047126
"Frankfurt",1,2014-07-25,0.8,0.571065937406226,0.538461269878882,0.31579,1,"HCLR/IDR",0.000386911305851886
"Zurich",1,2014-07-25,0,0.214001379685244,0.205038169247594,0.08696,0,"HCLR/IDR",0.232382479747493
"London",1,2014-07-26,10,0.904077849303761,0.981733047535142,0.98,1,"HCLR/IDR",0.166632426754511
"Brussels",1,2014-07-26,0,0.685588721772258,0.761594571114798,0.8217,0,"HCLR/IDR",0.0015425618706891
"Frankfurt",1,2014-07-26,0,0.588082750045898,0.564192361125466,0.5,0,"HCLR/IDR",0.000368225283712816
"Zurich",1,2014-07-26,0,0.408587516909324,0.371727744724461,0.31888,0,"HCLR/IDR",0.224191547292571
"London",1,2014-07-27,0,0.533397943957557,0.48595681043178,0.41217,0,"HCLR/IDR",0.157053570356724
"Brussels",1,2014-07-27,0,0.732800410477047,0.686706258933172,0.70992,0,"HCLR/IDR",0.00151089513692462
"Frankfurt",1,2014-07-27,7,0.293426878319096,0.238902546531069,0.14286,1,"HCLR/IDR",0.000431764361143254
"Zurich",1,2014-07-27,12,0.98257058155627,0.998673356241569,1,1,"HCLR/IDR",0.223206077134368
"London",1,2014-07-28,0,0.368292220450391,0.33568683467543,0.19549,0,"HCLR/IDR",0.147605419082684
"Brussels",1,2014-07-28,11,0.961896398124406,0.994615776844183,0.99359,1,"HCLR/IDR",0.0014986511987946
"Frankfurt",1,2014-07-28,0,0.290088397894862,0.254627327777286,0.07198,0,"HCLR/IDR",0.000403017302060927
"Zurich",1,2014-07-28,0.2,0.803133093858098,0.871949825329306,0.96552,1,"HCLR/IDR",0.212959368940492
"London",1,2014-07-29,17,0.869676662478971,0.903618519643199,0.80084,1,"HCLR/IDR",0.150646593301917
"Brussels",1,2014-07-29,2,0.988268568783467,0.99993917649625,1,1,"HCLR/IDR",0.00149422993404891
"Frankfurt",1,2014-07-29,14,0.923401307976633,0.994987143790796,1,1,"HCLR/IDR",0.00039499230018726
"Zurich",1,2014-07-29,13,0.988550451360767,0.999566760591481,1,1,"HCLR/IDR",0.212346287021651
"London",1,2014-07-30,0,0.15702195102106,0.210298877575773,0.13514,0,"HCLR/IDR",0.149681501389925
"Frankfurt",1,2014-07-30,32,0.991711672328513,0.999553665660799,1,1,"HCLR/IDR",0.000394170437852176
"Zurich",1,2014-07-30,4,0.884530563388704,0.923242390688553,0.85294,1,"HCLR/IDR",0.214276719393245
"Brussels",1,2014-07-30,NA,NA,NA,NA,NA,"HCLR/IDR",0.00149422993404891
"London",1,2014-07-31,0,0.15127801283945,0.206108216238757,0.12313,0,"HCLR/IDR",0.148460692283746
